time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.07040645140018922,-0.033911427338475,11.483955655539507,6.239014295230055,6.2414562362075845,0.0,0.22534446320850668,-0.15358181846135216,2.4851766450158697,-0.08495906895015914,-0.05342367430255093,0.0,424.4228357794923,422.13869544209126,425.4769497635107,425.39116817534654
1.2600000000000007,0.08485675415191826,-0.044116951586803746,11.637351166817893,6.234003523535755,6.238093867957318,0.0,0.2566729413478014,-0.18713423167965085,2.6276422507284187,-0.08076859847693206,-0.06186217699487822,0.0,456.3702375070272,455.6941374014857,456.7889576186042,457.11750692679556
1.3200000000000007,0.1011853961032902,-0.056360689296808375,11.797621887918238,6.229533218227429,6.234931063837696,0.0,0.28794425824165903,-0.22144308333713583,2.714464251432669,-0.06425651751633477,-0.038839056024152205,0.0,439.02820656253004,440.9322842589725,439.21016495181004,440.57295495408425
1.3800000000000008,0.1196172992770257,-0.07093614625749793,11.966527902849311,6.226284559231889,6.232578673346174,0.0,0.32670058507406363,-0.2647871367690909,2.9151979830274066,-0.039170754101565036,-0.03995153945245743,0.0,476.19211035992964,476.10634714561127,473.37283688538145,475.29732869886595
1.4400000000000008,0.14046931333402082,-0.08822728585647747,12.148232784921493,6.223898789356216,6.22977757119407,0.0,0.3686410009660095,-0.3118349728107302,3.1409912341828248,-0.04097376917205865,-0.06564952973940796,0.0,483.8061639528846,481.86614321851647,484.50165461478423,484.36541743616687
1.5000000000000009,0.1637165619672913,-0.10818413617499474,12.339866534153783,6.22139751181207,6.226222516269324,0.0,0.4066322133364386,-0.35362985789876367,3.2464539994816133,-0.04315560437547599,-0.0488191558669953,0.0,448.3065032186009,449.6694630942504,448.80876480269933,448.63072808664754
1.560000000000001,0.1891520379600521,-0.13052672676888563,12.535019041689248,6.2186339386005525,6.223292556523544,0.0,0.44147309682758173,-0.39135839317174576,3.258549339382488,-0.052610346410950824,-0.0488596799232003,0.0,419.982018077339,419.97687908993055,419.42088475969,418.5974808833545
1.620000000000001,0.2167371840717183,-0.15519225118915664,12.731008041332844,6.2149779787016435,6.2198347040368365,0.0,0.4783006847286957,-0.43111821445598364,3.274317885870066,-0.08800673237676825,-0.08779291661670562,0.0,422.24864459095585,418.8732006198614,422.77652668575143,419.712128451843
1.680000000000001,0.24681693878444266,-0.18254721450588948,12.93125357951453,6.2095850626134474,6.214429613317888,0.0,0.5248955590549909,-0.48125012329323297,3.4000630042458724,-0.09392104090221726,-0.0951115993764002,0.0,457.51519429203734,456.9255294479188,455.63090487810115,455.15124608230917
1.740000000000001,0.27977010043671385,-0.21298505855233252,13.138471475176283,6.204189816580971,6.209254729025638,0.0,0.5740731990608001,-0.5338843672583595,3.506763645128767,-0.08293179193110342,-0.0727123406733034,0.0,450.6573484951889,452.45806772799943,450.84076019196016,451.7211375341196
1.8000000000000012,0.31577109950118837,-0.2466845748849012,13.35199467900747,6.199365179973222,6.20476536507641,0.0,0.6263843482899155,-0.5899062715561582,3.6102435619837214,-0.07579559393161772,-0.07941537168560558,0.0,451.100809078403,450.55486076884785,451.54699490125205,452.11722577832205
1.8600000000000012,0.35481971888355446,-0.2836471220096443,13.569390182515898,6.194945183501215,6.200249852187271,0.0,0.6756456464505693,-0.6425774390777956,3.6360855831423806,-0.0697186752054736,-0.06802962535521412,0.0,427.13276828885176,428.09797795441244,426.9844957443515,427.49816683842636
1.9200000000000013,0.3968302724200129,-0.3237718031349027,13.787440171605882,6.19036630825358,6.196126673644439,0.0,0.725055657296297,-0.6952867605549126,3.632157908619774,-0.09469462782345894,-0.0701359115791201,0.0,418.3163699190605,418.12900598568984,418.7380877379397,416.55421434191265
1.9800000000000013,0.44197024106899074,-0.3672437861353181,14.006292784663142,6.184515837178461,6.192123007917964,0.0,0.7799688347877275,-0.754295711161146,3.6627009999695144,-0.10382410763477627,-0.060662534581891685,0.0,429.5802158008197,430.37930523734775,429.63914757446406,428.855787956019
2.0400000000000014,0.49024466848065124,-0.4141164726911052,14.224456757558757,6.178212507308832,6.188986686643586,0.0,0.8294502454759798,-0.8086401702930712,3.609482923921045,-0.1076372860140388,-0.03929966084550163,0.0,400.17887309442125,402.1166539864005,402.4949874987551,402.1387860041278
2.1000000000000014,0.5418203164755018,-0.4646727631238767,14.442417957306622,6.171474048059773,6.186822876294324,0.0,0.889922542577297,-0.8771705680412001,3.6555996330608775,-0.12382114605451713,-0.03027177892361152,0.0,435.5650821324778,436.31885893804355,434.97424137356745,433.60499512646896
2.1600000000000015,0.5970689463797039,-0.5194816173243836,14.663199039404775,6.163665081887968,6.185080088355075,0.0,0.951835235880353,-0.9504856236564936,3.7034524943398113,-0.14743624842136493,-0.026702407655428067,0.0,436.00171125663707,436.29957552394177,437.50110862726757,435.51396070171296
2.2200000000000015,0.6559514586958453,-0.5787082181099686,14.885711306402564,6.1550489142217835,6.183697942788516,0.0,1.0110257301528218,-1.0245018222653153,3.7134141694013145,-0.1368739725610897,-0.016560424427255745,0.0,423.9923258332782,424.86274884492207,424.34473601718497,425.23015668695564
2.2800000000000016,0.718894963695061,-0.6431619554938208,15.113647026391531,6.146920491347714,6.182483995614071,0.0,1.0871343016399304,-1.1247955695853034,3.8836464866302456,-0.1328135957211857,-0.028830408192335025,0.0,475.97981729471604,475.03984971286235,475.3087050900936,475.6041552876427
2.3400000000000016,0.7862842670956264,-0.7136183429868207,15.35031914021319,6.138910138253715,6.181180504192213,0.0,1.1592660160657906,-1.224527332340605,4.004767857745168,-0.13492611063248622,-0.010358493568595804,0.0,461.61775521956986,463.0731686086885,462.30972687333383,462.12756357286077
2.4000000000000017,0.858095691924232,-0.7903364176172092,15.594943302958354,6.130463484240998,6.181011812979637,0.0,1.2344056919946527,-1.3335545526702308,4.148601947563859,-0.15625478132887904,0.009121069893146802,0.0,470.4203562777348,471.92650345040545,470.7676677975526,469.096618797879
2.4600000000000017,0.9342679129996686,-0.8735745295170102,15.846785903929206,6.121036376797704,6.181736062302491,0.0,1.3045332133411234,-1.441943861802024,4.245527460260108,-0.15890189809066885,0.017399204493162432,0.0,456.6003715488459,457.2602507045526,458.76764126087437,458.5348304028188
2.520000000000002,1.0144414546337392,-0.9632162155064248,16.102616877524795,6.111822861655021,6.183073696076892,0.0,1.3677571536937285,-1.546954632697277,4.281781767277081,-0.14459090250224388,0.030624757226100245,0.0,439.8251032982228,440.9192506608147,438.77953232088703,439.9434180004028
2.580000000000002,1.0985024522685916,-1.059550183084376,16.361840736124968,6.10296108617122,6.184660612612523,0.0,1.4340358604815855,-1.664989060475354,4.358448069374174,-0.15476050205149727,0.01641494310337454,0.0,454.53014900978536,453.3899261426844,453.6772180964662,452.8397493885427
2.640000000000002,1.1867906590894766,-1.1636721945350654,16.628472572826887,6.093379026885998,6.185922026778007,0.0,1.5086660824818199,-1.8066698462085609,4.52824873498039,-0.17206074124479562,0.02893405308620362,0.0,483.63084436076196,484.5729084935548,483.0546798081772,481.72586073961827
2.700000000000002,1.2790356187156398,-1.2755744179566448,16.90036728614503,6.082652818688683,6.187326993513803,0.0,1.5659783787775499,-1.9243185253738773,4.534558849128646,-0.19759742646843717,0.009105073876147084,0.0,435.2738457575978,433.61107378518625,435.4298604328168,433.25547749890956
2.760000000000002,1.3749735967704992,-1.3953261949982552,17.17546765737692,6.070474355924672,6.1878109312769105,0.0,1.6318156093811058,-2.0685278134349043,4.634583096097426,-0.21676925058559435,0.00590114401493891,0.0,465.469135604179,465.2181830552155,465.71976552738596,464.17868588567245
2.820000000000002,1.4749189118127684,-1.5241506147587272,17.45724569713327,6.058001880056761,6.187944947356975,0.0,1.699568394412837,-2.226817133497778,4.75696187579525,-0.19431383682891737,-0.006353593756143698,0.0,473.9857579866776,473.0428654063176,473.36539905043657,475.05041984180497
2.880000000000002,1.5784259987977423,-1.661565110518445,17.741228954422642,6.046492717590242,6.187796535910433,0.0,1.7506643043237136,-2.3546259794875875,4.7089176396807435,-0.18725349165513624,0.00433502156450994,0.0,420.7374381886742,421.6620362577514,420.7682908960921,421.34106297324234
2.940000000000002,1.6850487599636133,-1.8069764010285747,18.022840964919098,6.035033686839192,6.188549561793867,0.0,1.8033450548761154,-2.493370993822654,4.677820328011868,-0.19972785835204263,0.025313605967543413,0.0,426.9883931187216,428.77458454146534,427.56634652773175,426.4646926302002
3.000000000000002,1.7949901142316107,-1.961385886249589,18.30438044807724,6.023126262414316,6.189783631807167,0.0,1.8611663336020332,-2.6546504256075605,4.7061586136281,-0.19603337838921928,0.00880649135546904,0.0,448.1064394205614,446.76232512852573,448.33066128159936,448.5926367520007
3.0600000000000023,1.9083508998826335,-2.125635718295699,18.587317230877932,6.01158791857754,6.190264052190333,0.0,1.9174150706895547,-2.8213423143584975,4.724402131700662,-0.18574386556715317,0.006358042098853403,0.0,446.2071861357845,446.007108585656,445.8120364661663,446.6161581693306
3.1200000000000023,2.0247049965172828,-2.299040046560322,18.86749289575875,6.001199327376167,6.190767936539311,0.0,1.961014313199778,-2.9596848616451763,4.614777201817498,-0.15556254807270126,0.012194334434255064,0.0,404.0756928833892,404.60148236712234,401.6907076769587,404.38579416862643
3.1800000000000024,2.144473188289834,-2.483360815033847,19.14947410066802,5.99165421051752,6.1913293793959845,0.0,2.031043438431343,-3.18514287810445,4.783143997454365,-0.16726086231733492,0.0029750597297969646,0.0,495.4790990540899,494.80063196497866,494.2723107778436,493.38791545314814
3.2400000000000024,2.267949837576725,-2.6799480689763597,19.43653731322639,5.982094745497031,6.191128936165498,0.0,2.084777898764033,-3.3685892244292788,4.7849807397285975,-0.14691820623420937,-0.02060744951796221,0.0,446.8261135336739,444.8991290500118,444.26890920914104,445.90962378219984
3.3000000000000025,2.394873826574204,-2.8884341692211235,19.72592570445233,5.973519305734293,6.189994029009437,0.0,2.14604459196649,-3.5816515389467796,4.860224132479178,-0.13594723041966866,-0.01572901765826988,0.0,470.6387975447812,471.01636410935123,469.8420724119795,470.6741247767628
3.3600000000000025,2.525044365103462,-3.108430326078963,20.015222594351588,5.965418730576003,6.189081377911659,0.0,2.193020181213607,-3.7522713938210512,4.782759141288194,-0.13319926544479002,-0.014194196486449522,0.0,421.8566160643284,421.9892431249619,422.539261210944,422.7582940985952
3.4200000000000026,2.658158864066463,-3.33919592401311,20.300992492327893,5.956981376830445,6.188343605700329,0.0,2.244148048421872,-3.940619365480593,4.742418683265622,-0.16269672105536076,-0.008747503501554173,0.0,435.2722004167562,435.7279919425296,437.19834043334043,434.7135486057403
3.4800000000000026,2.794692871930779,-3.5826000817276924,20.58772170860909,5.946937514384331,6.187882080535118,0.0,2.306921319434152,-4.173646516707347,4.813989103318855,-0.17899920288903684,-0.005660599562964,0.0,473.272902413346,473.5105968332593,474.3553970522985,473.07641791069375
3.5400000000000027,2.934893332307472,-3.839856487954698,20.8776513793991,5.936088705768958,6.18706440917374,0.0,2.3663725864727874,-4.402435831420329,4.849205942088282,-0.18470781959377977,-0.038606508485050726,0.0,466.34542971005374,463.76434971867513,464.54974069905546,464.07168294691115
3.6000000000000028,3.078207130464511,-4.109403438175721,21.165031137434735,5.92552002149089,6.185144922339683,0.0,2.4108938904945303,-4.583373360548625,4.729842644734491,-0.16297587251867635,-0.021268679158308157,0.0,413.7554069734832,415.278874113842,413.6353015825854,415.51237710143323
3.660000000000003,3.2244108944881793,-4.39068502489608,21.44705418797941,5.916197653340209,6.183725353894321,0.0,2.462622380657395,-4.793483972981794,4.670299368883832,-0.14338276808971928,-0.028929521128332594,0.0,435.8743692202565,435.2334389747162,436.3921244257059,438.00133402689505
3.720000000000003,3.3742250154539435,-4.686502592700974,21.72996729456088,5.907948773753191,6.182101289380723,0.0,2.531216352830686,-5.067691208048957,4.758602148423488,-0.1277315915682447,-0.023582908842256313,0.0,486.4417179457845,486.84190321916736,485.2681359149624,486.4258976718477
3.780000000000003,3.5278779673910803,-4.997869722001989,22.015300690900187,5.8999318740482956,6.180811439278926,0.0,2.5905781125108973,-5.311841410821233,4.751529173089554,-0.14921046318287967,-0.017623068484432482,0.0,459.075188036511,459.54796319081197,459.32272432490936,457.5995272893329
3.840000000000003,3.6850217393390974,-5.323749851669858,22.2993396946733,5.891369853552266,6.179934924126211,0.0,2.6475461620399994,-5.551553410425264,4.7155407766464705,-0.13212594274870987,-0.00917463102396383,0.0,451.13113741391106,451.81306444248736,450.84154850284244,452.2013000323038
3.900000000000003,3.8458698625607832,-5.665225775948465,22.58362060258029,5.883156456568273,6.179063604143124,0.0,2.713981502160957,-5.831551082661871,4.759059275741344,-0.14869262470622133,-0.02824777543920392,0.0,479.8176591874097,478.3672390491706,480.71526634457814,479.4419335125262
3.960000000000003,4.010452863117266,-6.0227125894576785,22.86807589696911,5.874661027821748,6.17762916998927,0.0,2.772161710130115,-6.085381041858976,4.721757618996159,-0.13023858622025197,-0.016397379452434194,0.0,455.43139039607456,456.37840582735697,455.9949026572563,457.4487550506511
4.020000000000002,4.178340288227789,-6.394853776147294,23.14844598753547,5.86721469314028,6.177080469214099,0.0,2.8240843822212636,-6.320061235437661,4.623304463184759,-0.11403779710621441,0.0024116033151629817,0.0,436.01651835948286,437.5856164900038,437.6062674410785,438.9387412437247
4.080000000000001,4.349101816429101,-6.780329623676321,23.420774266894863,5.860829514562997,6.176967423910142,0.0,2.8679485533094313,-6.529953221077106,4.4541793228753495,-0.09440633214478256,-0.012273080045179411,0.0,414.08998656008396,412.79581716669344,412.2402843514088,413.96075802612404
4.14,4.522924276587985,-7.180209801714217,23.686585287511672,5.8551564618182805,6.1760358092865335,0.0,2.926106616374408,-6.799938790786749,4.405253858002705,-0.09484133329800795,-0.02299164315899407,0.0,457.0878327362113,456.23270782959355,456.2971785138114,456.2551102695694
4.199999999999998,4.70042008643128,-7.597117454617722,23.950833169764568,5.849211431671934,6.174848334150422,0.0,2.9904057343034025,-7.097450657170786,4.401693270656943,-0.10930438423495525,-0.014056285337147938,0.0,473.84614207703777,474.5327720991924,473.9508117954286,472.82971309193005
4.259999999999997,4.881405437249968,-8.030577178347285,24.21159046778774,5.843520857949034,6.1742704769151615,0.0,3.042428627438291,-7.351919843115204,4.289567393451034,-0.07547463573989063,-0.001992956568733921,0.0,440.2821744781038,441.2795100603241,437.3431045640355,440.14418859395863
